"","date","BLOCK","SUB_BLOCK","VINE","LEAF","round","day","year","treatment","hhmmss","E","A","Ci","gsw","Fv.Fm","Tleaf","Tair","VPDleaf","RHcham","DarkAdaptedID","Fo","Fm","Fv","Adark","LightAdaptedID","Fs","Fm.","PhiPS2","PS2.1","Qabs_fs","Afs","ETR","Fv..Fm.","PhiCO2","NPQ","DarkPulseID","Fo.","Fv.","qP","qN","qP_Fo","qN_Fo","block_id","leaf_temp","Leak","wrong_vine","pixel_number","stem_wp_MPa","leaf_wp_MPa"
"1698",2020-07-20,"B3R1","_NE","_5.5","_3",2,202,2020,3,"9:22:25","0.001479763","9.072878435","210.8343629","0.086934826",0.77694125,"26.55086","26.98822333","1.704943031","49.79140601","RECT-18-20200720-06_03_45",863.9176923,3873.05,3009.132308,"0.992681003","RECT-71-20200720-09_22_25",1409.7384,1754.77,"0.196624971",0.5,"674.3877503","9.072878435","66.30073585","0.999025513","0.011981531","1.207155354","DARK-72-20200720-09_22_27",1.71,1753.06,"0.196816766",0.547169714,0.387305053,0.703950436,NA,NA,NA,NA,NA,NA,NA
"1699",2020-07-20,"B3R1","_NE","_5.5","_3",3,202,2020,3,"11:45:34","0.00666429","15.8618828","274.8201822","0.292872685",0.794191577,"33.08274","33.97260333","2.335670711","51.35984956","RECT-1088-20200720-06_00_50",732.2396154,3557.87,2825.630385,"-0.146592895","RECT-1215-20200720-11_45_42",1054.912692,3.87,"-271.587259",0.5,"1348.779741","15.8618828","-183155.6964","0.976744186","0.011868858","918.3462532","DARK-1216-20200720-11_45_44",0.09,3.78,"-278.0536223",0.99893754,1.443007328,1.257772432,NA,NA,NA,NA,NA,NA,NA
"1700",2020-07-20,"B3R1","_NE","_5.5","_3",4,202,2020,3,"14:08:24","0.00807856","15.18889231","270.9791802","0.277780216",0.77694125,"36.90191667","37.6016","2.943267777","51.08201466","RECT-18-20200720-06_03_45",863.9176923,3873.05,3009.132308,"0.992681003","RECT-185-20200720-14_08_25",1047.325769,1264.24,"0.171576782",0.5,"1601.663981","15.18889231","137.4041758","1.000419224","0.008863414","2.063540151","DARK-186-20200720-14_08_27",-0.53,1264.77,"0.171504883",0.673488091,0.541848972,0.866964205,NA,NA,NA,NA,NA,NA,NA
"1701",2020-07-20,"B3R1","_NE","_5.5","_3",5,202,2020,3,"17:08:03","0.006038257","13.74012078","255.9398545","0.207435422",0.794191577,"37.03773667","38.08598","2.903206068","51.05393106","RECT-1088-20200720-06_00_50",732.2396154,3557.87,2825.630385,"-0.146592895","RECT-1323-20200720-17_08_11",913.9335385,2.14,"-426.0717469",0.5,"1601.690681","13.74012078","-341217.5732","0.219626168","0.008670035","1661.556075","DARK-1324-20200720-17_08_13",1.67,0.47,"-1939.986252",0.999867836,1.248861825,1.258384684,NA,NA,NA,NA,NA,NA,NA
"1702",2020-07-20,"B3R1","_NE","_5.8","_1",1,202,2020,3,"5:58:32","0.000573189","-0.303577983","402.2153989","0.055710247",0.805928374,"18.84176452","19.85784516","1.034740984","49.38698891","RECT-1087-20200720-05_58_39",653.6157692,3367.91,2714.294231,"-0.303577983","-",0,0,"#DIV/0!",0.5,"0.0209979","-0.303577983","#DIV/0!","#DIV/0!","1.35E-11","#DIV/0!","-",0,0,"#DIV/0!",1,0,1.240805054,NA,NA,NA,NA,NA,NA,NA
"1703",2020-07-20,"B3R1","_NE","_5.8","_1",2,202,2020,3,"9:07:42","0.003925933","16.60862251","273.0329669","0.28430725",0.77694125,"24.70939677","25.86349032","1.436753616","50.43920737","RECT-18-20200720-06_03_45",863.9176923,3873.05,3009.132308,"0.992681003","RECT-61-20200720-09_07_42",1378.38,2045.3,"0.326074415",0.5,"674.3628102","16.60862251","109.9462293","1.02254437","0.023156588","0.893634186","DARK-62-20200720-09_07_44",-46.11,2091.41,"0.318885345",0.46636269,0.564525129,0.607401009,"B3R1_NE",25.1,"no","no",27,NA,-0.7
"1704",2020-07-20,"B3R1","_NE","_5.8","_1",3,202,2020,3,"11:36:27","0.005744919","14.11212242","285.4862148","0.282211748",0.794191577,"31.67600333","32.97677333","2.091799273","51.45978584","RECT-1088-20200720-06_00_50",732.2396154,3557.87,2825.630385,"-0.146592895","RECT-1205-20200720-11_36_34",988.6443846,1.74,"-567.1864279",0.5,"1348.807461","14.11212242","-382512.6428","0.373563218","0.01057135","2043.752874","DARK-1206-20200720-11_36_36",1.09,0.65,"-1518.314438",0.99981725,1.350999184,1.258526246,NA,NA,NA,NA,NA,NA,NA
"1705",2020-07-20,"B3R1","_NE","_5.8","_1",4,202,2020,3,"13:51:32","0.008226318","18.27519637","253.074534","0.287694082",0.77694125,"36.57701613","37.19257419","2.902246144","51.14246997","RECT-18-20200720-06_03_45",863.9176923,3873.05,3009.132308,"0.992681003","RECT-175-20200720-13_51_32",895.0792692,1219.3,"0.265907267",0.5,"1601.674422","18.27519637","212.9484342","0.999950791","0.01079028","2.176453703","DARK-176-20200720-13_51_34",0.06,1219.24,"0.265920353",0.685194127,0.91231534,0.881898743,NA,NA,NA,NA,NA,NA,NA
"1706",2020-07-20,"B3R1","_NE","_5.8","_1",5,202,2020,3,"16:56:35","0.006505632","14.66956525","245.6981068","0.206445112",0.794191577,"37.91232333","38.69180333","3.137760903","50.46986817","RECT-1088-20200720-06_00_50",732.2396154,3557.87,2825.630385,"-0.146592895","RECT-1313-20200720-16_56_43",772.7526154,1.95,"-395.2833925",0.5,"1601.693821","14.66956525","-316561.4836","0.220512821","0.009250306","1823.548718","DARK-1314-20200720-16_56_45",1.52,0.43,"-1792.564222",0.99987909,1.055475251,1.258451926,NA,NA,NA,NA,NA,NA,NA
"1707",2020-07-20,"B3R1","_NE","_5.8","_2",2,202,2020,3,"9:09:52","0.001901416","11.09884895","230.94402","0.123116397",0.77694125,"25.42498","26.0337","1.559637427","50.32547686","RECT-18-20200720-06_03_45",863.9176923,3873.05,3009.132308,"0.992681003","RECT-63-20200720-09_09_52",1800.2976,2263.7,"0.204710165",0.5,"674.3512168","11.09884895","69.02327436","0.999818881","0.014986505","0.710937845","DARK-64-20200720-09_09_54",0.41,2263.29,"0.204747248",0.415569224,0.331053191,0.534821947,NA,NA,NA,NA,NA,NA,NA
"1708",2020-07-20,"B3R1","_NE","_5.8","_2",3,202,2020,3,"11:38:20","0.007181438","17.32597292","283.3917177","0.359877914",0.794191577,"31.63824516","33.00394839","2.078832614","51.4393048","RECT-1088-20200720-06_00_50",732.2396154,3557.87,2825.630385,"-0.146592895","RECT-1207-20200720-11_38_27",1180.138077,2.53,"-465.4577379",0.5,"1348.76971","17.32597292","-313897.6492","-0.387351779","0.012954447","1405.272727","DARK-1208-20200720-11_38_29",3.51,-0.98,"1201.640895",1.000275718,1.6138037,1.258246662,NA,NA,NA,NA,NA,NA,NA
"1709",2020-07-20,"B3R1","_NE","_5.8","_2",4,202,2020,3,"13:54:03","0.008680783","15.42243562","282.4713265","0.32367948",0.77694125,"36.01775667","37.33805667","2.742284732","50.33099277","RECT-18-20200720-06_03_45",863.9176923,3873.05,3009.132308,"0.992681003","RECT-177-20200720-13_54_03",1237.54,1470.26,"0.158284929",0.5,"1601.6697","15.42243562","126.7600875","1.001734387","0.009009195","1.634261967","DARK-178-20200720-13_54_05",-2.55,1472.81,"0.158010877",0.619978842,0.383809602,0.798499286,NA,NA,NA,NA,NA,NA,NA
"1710",2020-07-20,"B3R1","_NE","_5.8","_2",5,202,2020,3,"16:58:34","0.006793305","14.09210769","260.5871415","0.225872951",0.794191577,"37.60911935","38.61490323","3.006318877","51.01788819","RECT-1088-20200720-06_00_50",732.2396154,3557.87,2825.630385,"-0.146592895","RECT-1315-20200720-16_58_42",828.7178,1.09,"-759.2915596",0.5,"1601.703417","14.09210769","-608079.9427","-0.862385321","0.008889724","3263.100917","DARK-1316-20200720-16_58_44",2.03,-0.94,"880.4551064",1.000264354,1.131954093,1.258756283,NA,NA,NA,NA,NA,NA,NA
"1711",2020-07-20,"B3R1","_NE","_5.8","_3",2,202,2020,3,"9:11:58","0.001780586","11.25123397","218.7221719","0.11508068",0.77694125,"25.4477129","26.11230645","1.560148838","50.20679024","RECT-18-20200720-06_03_45",863.9176923,3873.05,3009.132308,"0.992681003","RECT-65-20200720-09_11_58",1395.9664,1925.5,"0.275010958",0.5,"674.3990931","11.25123397","92.7335704","1.182144897","0.015211398","1.011451571","DARK-66-20200720-09_12_00",-350.72,2276.22,"0.232637267",0.461092815,0.498815397,0.64721315,NA,NA,NA,NA,NA,NA,NA
"1712",2020-07-20,"B3R1","_NE","_5.8","_3",3,202,2020,3,"11:40:04","0.006705597","16.02585704","279.9949459","0.313423975",0.794191577,"32.2635","33.25713667","2.208070216","51.4810793","RECT-1088-20200720-06_00_50",732.2396154,3557.87,2825.630385,"-0.146592895","RECT-1209-20200720-11_40_11",1223.854288,0.77,"-1588.421153",0.5,"1348.774725","16.02585704","-1071211.152","2.077922078","0.011990475","4619.61039","DARK-1210-20200720-11_40_13",-0.83,1.6,"-764.42768",0.999550398,1.672091721,1.258869532,NA,NA,NA,NA,NA,NA,NA
"1713",2020-07-20,"B3R1","_NE","_5.8","_3",4,202,2020,3,"14:00:23","0.010382874","18.43614099","284.5769742","0.421100788",0.77694125,"35.52159032","37.26020968","2.566188085","50.78033793","RECT-18-20200720-06_03_45",863.9176923,3873.05,3009.132308,"0.992681003","RECT-179-20200720-14_00_23",974.3028846,1271.28,"0.233604804",0.5,"1601.700746","18.43614099","187.0824945","0.998080675","0.010890586","2.046575105","DARK-180-20200720-14_00_25",2.44,1268.84,"0.23405403",0.672186038,0.729024531,0.864624661,NA,NA,NA,NA,NA,NA,NA
"1714",2020-07-20,"B3R1","_NE","_5.8","_3",5,202,2020,3,"17:00:13","0.006890151","14.18654621","252.2829961","0.212241916",0.794191577,"38.22753","38.57496667","3.232847279","51.06574211","RECT-1088-20200720-06_00_50",732.2396154,3557.87,2825.630385,"-0.146592895","RECT-1317-20200720-17_00_21",909.9966538,2.61,"-347.6577218",0.5,"1601.667771","14.18654621","-278416.0841","1.862068966","0.008948884","1362.168582","DARK-1318-20200720-17_00_23",-2.25,4.86,"-186.7050728",0.998634877,1.243626403,1.25821835,NA,NA,NA,NA,NA,NA,NA
"1715",2020-07-20,"B3R1","_SE","_5.8","_1",1,202,2020,3,"6:03:45","0.000570103","0.992681003","365.7992797","0.059700662",0.77694125,"18.07722258","19.40524194","0.960858145","49.54524935","RECT-18-20200720-06_03_45",863.9176923,3873.05,3009.132308,"0.992681003","-",0,0,"#DIV/0!",0.5,"0.020998236","0.992681003","#DIV/0!","#DIV/0!","1.35E-11","#DIV/0!","-",0,0,"#DIV/0!",1,0,1.287098606,"B3R1_SE",NA,"no","no",29,NA,-0.22
"1716",2020-07-20,"B3R1","_SE","_5.8","_1",2,202,2020,3,"09:15:24","0.002879516","9.890904825","292.4268457","0.189623425",0.794191577,"26.02753667","26.46462667","1.552123825","52.69774025","RECT-1088-20200720-06_00_50",732.2396154,3557.87,2825.630385,"-0.146592895","RECT-1145-20200720-09_15_32",1673.218462,2030,"0.175754452",0.5,"674.381055","9.890904825","59.26273653","0.605935961","0.014884015","0.75264532","DARK-1146-20200720-09_15_33",799.95,1230.05,"0.290054501",0.553993589,0.274920966,0.540718279,"B3R1_SE",26.9,"yes","no",29,NA,-0.65
"1717",2020-07-20,"B3R1","_SE","_5.8","_1",3,202,2020,3,"11:45:50","0.008725384","14.6166889","276.2564248","0.285937065",0.77694125,"30.12980645","31.89982903","3.164588824","23.75130549","RECT-18-20200720-06_03_45",863.9176923,3873.05,3009.132308,"0.992681003","RECT-127-20200720-11_45_50",1029.866538,1703.43,"0.395415991",0.5,"674.3867606","14.6166889","133.3316546","1.042977991","0.020202069","1.273677228","DARK-128-20200720-11_45_52",-73.21,1776.64,"0.379122085",0.549791448,0.802327084,0.721011833,"B3R1_SE",30.7,"yes","no",29,NA,-0.99
"1718",2020-07-20,"B3R1","_SE","_5.8","_1",4,202,2020,3,"13:50:10","0.01139904","13.9750915","280.8127641","0.306154368",0.794191577,"33.84132581","37.45814194","3.848129284","22.39654814","RECT-1088-20200720-06_00_50",732.2396154,3557.87,2825.630385,"-0.146592895","RECT-1265-20200720-13_50_18",1488.486154,1754.9,"0.151811412",0.5,"1601.669043","13.9750915","121.5758191","0.461900963","0.008816855","1.027391874","DARK-1266-20200720-13_50_20",944.31,810.59,"0.328666584",0.689852156,0.260510576,0.638077085,"B3R1_SE",28.2,"yes","no",29,-0.84,-1.4
"1719",2020-07-20,"B3R1","_SE","_5.8","_1",5,202,2020,3,"17:13:17","0.004863893","11.17759092","264.1700788","0.174568274",0.801830668,"36.01569667","37.10745333","2.768399098","50.54504395","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-235-20200720-17_13_16",1204.7092,1413.43,"0.147669711",0.5,"1601.680341","11.17759092","118.2598367","0.999525976","0.007232503","1.565984874","DARK-236-20200720-17_13_18",0.67,1412.76,"0.147739743",0.610398851,0.300446722,0.761115924,"B3R1_SE",29.6,"yes","no",29,NA,-1.14
"1720",2020-07-20,"B3R1","_SE","_5.8","_2",2,202,2020,3,"09:17:20","0.002897786","12.80412592","270.2579957","0.200859275",0.794191577,"25.3664","26.65959333","1.479068694","50.47380376","RECT-1088-20200720-06_00_50",732.2396154,3557.87,2825.630385,"-0.146592895","RECT-1147-20200720-09_17_27",1380.9332,1912.34,"0.277883012",0.5,"674.3780712","12.80412592","93.69910497","0.616067227","0.019203944","0.860479831","DARK-1148-20200720-09_17_29",734.21,1178.13,"0.45105956",0.582764922,0.450306437,0.582358545,NA,NA,NA,NA,NA,NA,NA
"1721",2020-07-20,"B3R1","_SE","_5.8","_2",3,202,2020,3,"11:47:44","0.009356739","14.41574518","285.9952498","0.318824161",0.77694125,"30.01310667","31.92147","3.060565963","25.30748113","RECT-18-20200720-06_03_45",863.9176923,3873.05,3009.132308,"0.992681003","RECT-129-20200720-11_47_44",1670.4308,2458.44,"0.320532207",0.5,"674.3497334","14.41574518","108.0754043","1.063381657","0.019905197","0.575409609","DARK-130-20200720-11_47_46",-155.82,2614.26,"0.301427249",0.351118304,0.494197664,0.470105617,NA,NA,NA,NA,NA,NA,NA
"1722",2020-07-20,"B3R1","_SE","_5.8","_2",5,202,2020,3,"17:16:07","0.004287139","12.51000772","223.0897499","0.141282222",0.801830668,"36.60627419","37.03575806","2.994152551","50.28320397","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-237-20200720-17_16_06",983.9816538,1196.1,"0.177341649",0.5,"1601.658804","12.51000772","142.0204066","0.999782627","0.008064498","2.032221386","DARK-238-20200720-17_16_07",0.26,1195.84,"0.177380207",0.670256826,0.444346445,0.835848271,NA,NA,NA,NA,NA,NA,NA
"1723",2020-07-20,"B3R1","_SE","_5.8","_3",2,202,2020,3,"09:19:00","0.002576434","8.504062898","303.8328051","0.18251961",0.794191577,"25.28967097","26.82663548","1.442248015","50.60175906","RECT-1088-20200720-06_00_50",732.2396154,3557.87,2825.630385,"-0.146592895","RECT-1149-20200720-09_19_07",949.7303077,1284.47,"0.260605302",0.5,"674.3800106","8.504062898","87.87350318","0.527166847","0.012827569","1.769912882","DARK-1150-20200720-09_19_09",607.34,677.13,"0.494350704",0.770505638,0.606159497,0.804563828,NA,NA,NA,NA,NA,NA,NA
"1724",2020-07-20,"B3R1","_SE","_5.8","_3",3,202,2020,3,"11:49:51","0.008768697","15.24300221","267.670928","0.27426858",0.77694125,"30.72433871","32.19258065","3.306255861","23.50546679","RECT-18-20200720-06_03_45",863.9176923,3873.05,3009.132308,"0.992681003","RECT-131-20200720-11_49_51",1549.668,2465.18,"0.371377344",0.5,"674.3886776","15.24300221","125.2263378","1.005987392","0.021130724","0.571102313","DARK-132-20200720-11_49_53",-14.76,2479.94,"0.369166996",0.362124178,0.571743927,0.467865769,NA,NA,NA,NA,NA,NA,NA
"1725",2020-07-20,"B3R1","_SE","_5.8","_3",5,202,2020,3,"17:17:49","0.001880737","6.068035551","218.689573","0.06197818",0.801830668,"36.60554839","37.17398065","2.949928405","50.59650136","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-239-20200720-17_17_48",1135.296923,1301.75,"0.127868697",0.5,"1601.655058","6.068035551","102.400773","0.999124256","0.004042445","1.786126368","DARK-240-20200720-17_17_50",1.14,1300.61,"0.127980776",0.641280304,0.285500734,0.799518852,NA,NA,NA,NA,NA,NA,NA
"1726",2020-07-20,"B3R2","_NW","_5.13","_1",1,202,2020,3,"5:31:59","0.000424797","1.422738594","312.0927067","0.029583426",0.765309964,"19.26520323","20.27696774","1.437792887","33.68632244","RECT-11-20200720-05_31_59",866.0696,3690.27,2824.2004,"1.422738594","-",0,0,"#DIV/0!",0.5,"0.020998236","1.422738594","#DIV/0!","#DIV/0!","-3.18E-11","#DIV/0!","-",0,0,"#DIV/0!",1,0,1.306660108,"B3R2_NW",NA,"no","no",34,NA,-0.11
"1727",2020-07-20,"B3R2","_NW","_5.13","_1",2,202,2020,3,"08:38:16","0.003203257","13.85831587","263.1307949","0.207234252",0.794191577,"25.59292258","26.06161613","1.586730468","50.40772886","RECT-1088-20200720-06_00_50",732.2396154,3557.87,2825.630385,"-0.146592895","RECT-1119-20200720-08_38_23",1226.8456,1780.74,"0.311047317",0.5,"674.3900422","13.85831587","104.8836068","0.605950335","0.020766779","0.997972753","DARK-1120-20200720-08_38_25",701.7,1079.04,"0.513321471",0.622207362,0.528272958,0.628932223,"B3R2_NW",25.2,"no","no",34,NA,-0.64
"1728",2020-07-20,"B3R2","_NW","_5.13","_1",3,202,2020,3,"11:03:58","0.007139552","12.85078943","259.4909107","0.205429934",0.77694125,"30.92505161","32.14467097","3.553676441","19.49305884","RECT-18-20200720-06_03_45",863.9176923,3873.05,3009.132308,"0.992681003","RECT-103-20200720-11_03_58",1156.349231,1754.69,"0.340995144",0.5,"674.3840865","12.85078943","114.9808494","1.081587061","0.017583612","1.207255983","DARK-104-20200720-11_04_00",-143.16,1897.85,"0.315272951",0.527452499,0.671710115,0.703977022,"B3R2_NW",29.5,"no","no",34,NA,-0.89
"1729",2020-07-20,"B3R2","_NW","_5.13","_1",4,202,2020,3,"13:19:27","0.004694183","11.45648916","253.5730314","0.162835151",0.794191577,"36.49600323","37.13099677","2.86556475","51.46261564","RECT-1088-20200720-06_00_50",732.2396154,3557.87,2825.630385,"-0.146592895","RECT-1247-20200720-13_19_34",942.6479231,1173.63,"0.196809963",0.5,"1601.693186","11.45648916","157.6145884","0.414312858","0.00724426","2.031509079","DARK-1248-20200720-13_19_36",687.38,486.25,"0.475027408",0.830603834,0.523305638,0.843790473,"B3R2_NW",28.6,"no","no",34,-0.86,-1.15
"1730",2020-07-20,"B3R2","_NW","_5.13","_1",5,202,2020,3,"16:43:54","0.006687071","14.32079544","256.966452","0.22190692",0.801830668,"37.85835667","39.18075667","3.006953667","50.72946473","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-217-20200720-16_43_53",916.4206538,1184.9,"0.22658397",0.5,"1601.681674","14.32079544","181.4576962","1.003721833","0.009194937","2.060882775","DARK-218-20200720-16_43_54",-4.41,1189.31,"0.225743789",0.672479174,0.575923934,0.839699567,"B3R2_NW",34.9,"no","no",34,NA,-1.02
"1731",2020-07-20,"B3R2","_NW","_5.13","_2",2,202,2020,3,"08:40:26","0.003281829","15.79583654","260.6813248","0.235314991",0.794191577,"24.73732903","25.9706","1.440181634","50.17351316","RECT-1088-20200720-06_00_50",732.2396154,3557.87,2825.630385,"-0.146592895","RECT-1121-20200720-08_40_33",1050.108846,1742.41,"0.39732391",0.5,"674.4026406","15.79583654","133.978147","0.633622397","0.023639334","1.041924691","DARK-1122-20200720-08_40_35",638.38,1104.03,"0.627067339",0.621841486,0.685331073,0.642497338,NA,NA,NA,NA,NA,NA,NA
"1732",2020-07-20,"B3R2","_NW","_5.13","_2",3,202,2020,3,"11:06:36","0.008815545","14.18143672","275.2245904","0.274762848",0.77694125,"30.78778387","32.12612903","3.31884828","23.66735357","RECT-18-20200720-06_03_45",863.9176923,3873.05,3009.132308,"0.992681003","RECT-105-20200720-11_06_36",1585.6172,2485.94,"0.362165941",0.5,"674.3542763","14.18143672","122.1140756","1.181834638","0.019557607","0.557982091","DARK-106-20200720-11_06_38",-452.03,2937.97,"0.306443837",0.320713143,0.55506191,0.46096677,NA,NA,NA,NA,NA,NA,NA
"1733",2020-07-20,"B3R2","_NW","_5.13","_2",4,202,2020,3,"13:21:57","0.00698051","16.34461127","261.3209959","0.267262473",0.794191577,"35.94681935","37.22148387","2.647654975","51.77002582","RECT-1088-20200720-06_00_50",732.2396154,3557.87,2825.630385,"-0.146592895","RECT-1249-20200720-13_22_05",871.48696,1158.34,"0.247641487",0.5,"1601.688068","16.34461127","198.3222075","0.453795949","0.01029614","2.071524768","DARK-1250-20200720-13_22_07",632.69,525.65,"0.545711101",0.820301657,0.673205306,0.849201655,NA,NA,NA,NA,NA,NA,NA
"1734",2020-07-20,"B3R2","_NW","_5.13","_2",5,202,2020,3,"16:46:36","0.004475689","8.856319727","252.7373305","0.124808336",0.801830668,"38.46319333","39.42692","3.516573814","46.03331619","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-219-20200720-16_46_35",815.5685,988.07,"0.174584291",0.5,"1601.678131","8.856319727","139.8139201","0.99739897","0.005783238","2.670630623","DARK-220-20200720-16_46_36",2.57,985.5,"0.175039574",0.728083173,0.640456355,0.907382666,NA,NA,NA,NA,NA,NA,NA
"1735",2020-07-20,"B3R2","_NW","_5.13","_3",2,202,2020,3,"08:42:31","0.002011072","11.39005355","245.5356622","0.140688584",0.794191577,"24.618","25.7770129","1.451505733","49.74406184","RECT-1088-20200720-06_00_50",732.2396154,3557.87,2825.630385,"-0.146592895","RECT-1123-20200720-08_42_38",1419.969615,1984.13,"0.284336402",0.5,"674.3801651","11.39005355","95.87541474","0.636601432","0.017107037","0.793163754","DARK-1124-20200720-08_42_40",721.03,1263.1,"0.446647442",0.554751061,0.450646791,0.556951825,NA,NA,NA,NA,NA,NA,NA
"1736",2020-07-20,"B3R2","_NW","_5.13","_3",3,202,2020,3,"11:08:29","0.008353003","12.75790082","279.6863915","0.255534229",0.77694125,"30.77816","32.24298333","3.37081134","22.3875953","RECT-18-20200720-06_03_45",863.9176923,3873.05,3009.132308,"0.992681003","RECT-107-20200720-11_08_29",1456.2288,2094.7,"0.30480317",0.5,"674.3714043","12.75790082","102.7752709","0.995617511","0.017446202","0.848975987","DARK-108-20200720-11_08_31",9.18,2085.52,"0.306144846",0.460250992,0.518752338,0.590984316,NA,NA,NA,NA,NA,NA,NA
"1737",2020-07-20,"B3R2","_NW","_5.13","_3",4,202,2020,3,"13:23:03","0.007827725","16.01129909","272.1925683","0.294482201",0.794191577,"36.76313871","37.25955161","2.700659699","55.09459464","RECT-1088-20200720-06_00_50",732.2396154,3557.87,2825.630385,"-0.146592895","RECT-1251-20200720-13_23_10",1264.3704,1576.39,"0.197932999",0.5,"1601.666349","16.01129909","158.5113118","0.494839475","0.010088176","1.256973211","DARK-1252-20200720-13_23_12",796.33,780.06,"0.399994359",0.717527177,0.369625609,0.701252369,NA,NA,NA,NA,NA,NA,NA
"1738",2020-07-20,"B3R2","_NW","_5.13","_3",5,202,2020,3,"16:48:41","0.008236158","15.59088024","257.7594822","0.25299309",0.801830668,"38.59329677","39.3234","3.26119422","50.53453138","RECT-527-20200527-06_29_39",718.7284615,3626.84,2908.111538,"-0.406566687","RECT-221-20200720-16_48_40",1048.712308,1311.69,"0.200487686",0.5,"1601.654106","15.59088024","160.5559625","0.997041984","0.009988078","1.765013075","DARK-222-20200720-16_48_42",3.88,1307.81,"0.201082491",0.639021684,0.443498735,0.796100827,NA,NA,NA,NA,NA,NA,NA
"1739",2020-07-20,"B3R2","_SW","_5.12","_1",1,202,2020,3,"5:31:30","0.000412158","-0.395056765","410.7235512","0.034915522",0.817253967,"20.70849355","21.52417097","1.18039256","49.31866705","RECT-1080-20200720-05_31_37",744.405,4073.44,3329.035,"-0.395056765","-",0,0,"#DIV/0!",0.5,"0.0209979","-0.395056765","#DIV/0!","#DIV/0!","1.81E-11","#DIV/0!","-",0,0,"#DIV/0!",1,0,1.223609845,"B3R2_SW",NA,"no","no",36,NA,-0.21
"1740",2020-07-20,"B3R2","_SW","_5.12","_1",2,202,2020,3,"8:41:14","0.002277437","14.16929056","217.9919283","0.14841181",0.77694125,"25.39658","26.12069","1.55723407","49.97612081","RECT-18-20200720-06_03_45",863.9176923,3873.05,3009.132308,"0.992681003","RECT-49-20200720-08_41_13",1513.665,2220.61,"0.318356217",0.5,"674.3640316","14.16929056","107.3439911","0.998838157","0.019539313","0.744137872","DARK-50-20200720-08_41_15",2.58,2218.03,"0.318726528",0.42693523,0.521079832,0.54914169,"B3R2_SW",20.5,"no","no",36,NA,-0.61
"1741",2020-07-20,"B3R2","_SW","_5.12","_1",3,202,2020,3,"10:59:25","0.004986945","14.11700355","258.8557494","0.213237979",0.794191577,"32.70959677","33.32089677","2.371540358","50.52012113","RECT-1088-20200720-06_00_50",732.2396154,3557.87,2825.630385,"-0.146592895","RECT-1181-20200720-10_59_33",693.45452,943.56,"0.265065793",0.5,"1348.819143","14.11700355","178.7629081","0.999947009","0.010574877","2.770687609","DARK-1182-20200720-10_59_35",0.05,943.51,"0.26507984",0.734806707,1.183536934,0.925213012,"B3R2_SW",33.3,"no","no",36,NA,-0.91
"1742",2020-07-20,"B3R2","_SW","_5.12","_1",4,202,2020,3,"13:25:57","0.003307743","9.075278618","228.4286044","0.103155862",0.77694125,"37.14449","37.29559","3.147708644","50.05316244","RECT-18-20200720-06_03_45",863.9176923,3873.05,3009.132308,"0.992681003","RECT-163-20200720-13_25_57",1018.90344,1216.19,"0.16221689",0.5,"1601.644551","9.075278618","129.9068993","0.999860219","0.005046437","2.184576423","DARK-164-20200720-13_25_59",0.17,1216.02,"0.162239568",0.686016608,0.560039934,0.882932264,"B3R2_SW",31.4,"no","no",36,-0.84,-1.11
"1743",2020-07-20,"B3R2","_SW","_5.12","_1",5,202,2020,3,"16:39:26","0.007045331","15.67950169","243.0265956","0.219207121",0.794191577,"38.76883226","39.75214194","3.200689979","51.10718241","RECT-1088-20200720-06_00_50",732.2396154,3557.87,2825.630385,"-0.146592895","RECT-1301-20200720-16_39_34",858.2094231,786.47,"-0.091216986",0.5,"1601.667599","15.67950169","-73.04964557","0.997418846","0.009881011","3.523847063","DARK-1302-20200720-16_39_36",2.03,784.44,"-0.09145304",0.779393898,-1.322863992,0.980807686,"B3R2_SW",31,"no","no",36,NA,-1.27
"1744",2020-07-20,"B3R2","_SW","_5.12","_2",2,202,2020,3,"8:43:23","0.002682239","12.39572495","263.7144987","0.181790839",0.77694125,"25.24675","26.21982333","1.506421263","50.32572129","RECT-18-20200720-06_03_45",863.9176923,3873.05,3009.132308,"0.992681003","RECT-51-20200720-08_43_23",1530.6392,1978.97,"0.226547547",0.5,"674.3762166","12.39572495","76.38913897","0.999989894","0.016909024","0.957103948","DARK-52-20200720-08_43_25",0.02,1978.95,"0.226549837",0.489043462,0.402071541,0.629443908,NA,NA,NA,NA,NA,NA,NA
